AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,ContinentId,Continent,Country,RegionId,Region,VisitModeId,VisitMode,TransactionId,UserId,VisitYear,VisitMonth,Rating,AttractionType,UserId.1,ContinentId.2,RegionId.2,CountryId.2,CityId.1
,,,,,,,,,,,,,,,14769,24576,2015,6,5,,29073,1,3,14,51
,,,,,,,,,,,,,,,14770,84147,2015,5,4,,29075,3,14,101,3152
,,,,,,,,,,,,,,,14771,47740,2015,6,4,,29078,3,12,89,2623
,,,,,,,,,,,,,,,14772,18885,2015,1,4,,29080,3,13,93,2882
,,,,,,,,,,,,,,,14773,9817,2015,6,4,,29083,2,6,38,246
,,,,,,,,,,,,,,,14774,4362,2015,6,4,,29086,3,13,93,2810
,,,,,,,,,,,,,,,14775,24551,2015,6,4,,29087,2,8,51,1610
,,,,,,,,,,,,,,,14777,41157,2015,6,5,,29088,3,13,93,2819
,,,,,,,,,,,,,,,14779,74116,2015,6,3,,29089,3,13,93,2835
,,,,,,,,,,,,,,,14780,3680,2015,6,3,,29090,4,15,109,3687
,,,,,,,,,,,,,,,14781,597,2015,6,5,,29093,3,12,79,2530
,,,,,,,,,,,,,,,14782,29671,2015,6,5,,29095,5,21,163,316
,,,,,,,,,,,,,,,14783,43742,2015,5,4,,29096,4,15,109,535
,,,,,,,,,,,,,,,14784,18216,2015,6,5,,29097,2,8,51,927
,,,,,,,,,,,,,,,14785,80790,2015,5,4,,29100,5,21,163,7939
,,,,,,,,,,,,,,,14786,21150,2015,6,3,,29101,3,14,101,3128
,,,,,,,,,,,,,,,14787,72638,2015,6,5,,29102,4,15,109,4395
,,,,,,,,,,,,,,,14789,61222,2015,6,5,,29104,3,13,93,2707
,,,,,,,,,,,,,,,14790,12967,2015,1,5,,29105,4,16,115,5671
,,,,,,,,,,,,,,,14791,14123,2015,6,5,,29106,3,13,93,2738
,,,,,,,,,,,,,,,14792,44015,2014,11,4,,29107,3,13,93,2829
,,,,,,,,,,,,,,,14794,7569,2014,7,4,,29111,5,21,163,8321
,,,,,,,,,,,,,,,14795,35966,2015,4,4,,29112,2,8,51,1208
,,,,,,,,,,,,,,,14797,20201,2015,6,3,,29115,3,13,93,2835
,,,,,,,,,,,,,,,14798,30660,2015,6,4,,29118,4,15,109,1434
,,,,,,,,,,,,,,,14799,13022,2015,6,3,,29120,3,14,106,3551
,,,,,,,,,,,,,,,14800,15181,2015,2,5,,29121,5,21,163,8317
,,,,,,,,,,,,,,,14803,27708,2015,6,5,,29126,5,17,125,4376
,,,,,,,,,,,,,,,14804,66227,2015,6,4,,29128,3,14,106,3551
,,,,,,,,,,,,,,,14805,22454,2015,6,3,,29130,5,21,163,9037
,,,,,,,,,,,,,,,14806,57207,2015,6,4,,29131,1,2,6,18
,,,,,,,,,,,,,,,14807,59796,2015,3,4,,29135,4,15,109,4291
,,,,,,,,,,,,,,,14808,43989,2015,6,5,,29138,3,14,103,3354
,,,,,,,,,,,,,,,14809,6601,2015,4,5,,29141,2,8,51,1832
,,,,,,,,,,,,,,,14811,50968,2015,4,4,,29145,5,21,163,426
,,,,,,,,,,,,,,,14812,21695,2015,6,5,,29149,5,17,135,6242
,,,,,,,,,,,,,,,14813,22695,2014,7,3,,29150,5,17,125,5873
,,,,,,,,,,,,,,,14814,56742,2015,6,5,,29151,3,13,93,2745
,,,,,,,,,,,,,,,14815,82224,2015,1,5,,29157,3,14,106,3551
,,,,,,,,,,,,,,,14816,83698,2015,5,5,,29166,5,21,162,7683
,,,,,,,,,,,,,,,14817,36146,2015,5,5,,29170,4,15,109,4940
,,,,,,,,,,,,,,,14818,41524,2015,6,4,,29171,5,20,148,6740
,,,,,,,,,,,,,,,14819,83566,2015,5,4,,29173,3,11,69,2282
,,,,,,,,,,,,,,,14820,30176,2015,6,4,,29174,2,8,51,1066
,,,,,,,,,,,,,,,14821,19815,2015,6,2,,29179,3,12,89,2623
,,,,,,,,,,,,,,,14822,21121,2015,6,4,,29182,5,21,160,968
,,,,,,,,,,,,,,,14823,38841,2015,6,5,,29186,4,15,109,4940
,,,,,,,,,,,,,,,14824,46751,2015,5,5,,29191,2,8,51,1230
,,,,,,,,,,,,,,,14827,7276,2015,6,5,,29196,5,21,162,7857
,,,,,,,,,,,,,,,14828,9736,2015,6,5,,29198,5,21,163,8741
,,,,,,,,,,,,,,,14829,47125,2015,6,4,,29200,5,21,163,8678
,,,,,,,,,,,,,,,14830,1428,2015,5,4,,29203,2,8,51,1806
,,,,,,,,,,,,,,,14831,37332,2015,6,3,,29205,3,14,101,3071
,,,,,,,,,,,,,,,14832,24032,2015,6,5,,29214,4,15,109,5102
,,,,,,,,,,,,,,,14833,41476,2015,6,3,,29215,3,12,80,2534
,,,,,,,,,,,,,,,14834,3896,2014,9,4,,29216,2,8,48,545
,,,,,,,,,,,,,,,14835,50440,2015,6,4,,29217,5,17,123,5753
,,,,,,,,,,,,,,,14836,79969,2015,6,5,,29220,2,8,51,1551
,,,,,,,,,,,,,,,14837,81774,2015,5,3,,29224,2,8,51,1641
,,,,,,,,,,,,,,,14841,72632,2015,6,3,,29228,4,15,109,3737
,,,,,,,,,,,,,,,14842,38188,2015,6,4,,29229,2,8,51,975
,,,,,,,,,,,,,,,14843,8677,2015,6,5,,29230,3,13,97,2977
,,,,,,,,,,,,,,,14844,43954,2014,7,2,,29231,5,21,163,426
,,,,,,,,,,,,,,,14845,20713,2015,6,4,,29232,4,15,109,1434
,,,,,,,,,,,,,,,14847,55561,2015,6,4,,29235,4,15,109,4940
,,,,,,,,,,,,,,,14849,26003,2015,5,5,,29238,4,16,115,5487
,,,,,,,,,,,,,,,14850,52241,2015,5,5,,29241,5,21,163,426
,,,,,,,,,,,,,,,14851,7757,2015,6,3,,29243,4,15,109,4395
,,,,,,,,,,,,,,,14853,28546,2015,6,4,,29244,4,15,109,3687
,,,,,,,,,,,,,,,14854,35186,2015,6,5,,29245,4,16,115,969
,,,,,,,,,,,,,,,14855,38799,2015,6,4,,29254,4,15,109,4188
,,,,,,,,,,,,,,,14856,7015,2015,6,5,,29255,4,15,109,1434
,,,,,,,,,,,,,,,14857,44704,2015,6,4,,29256,4,15,109,4712
,,,,,,,,,,,,,,,14858,7990,2015,6,4,,29257,3,14,101,3230
,,,,,,,,,,,,,,,14861,13995,2015,5,5,,29258,2,8,51,2058
,,,,,,,,,,,,,,,14862,24683,2015,6,5,,29259,5,21,163,8236
,,,,,,,,,,,,,,,14863,14728,2015,6,4,,29263,3,14,106,3551
,,,,,,,,,,,,,,,14864,6714,2014,10,5,,29264,3,13,93,2819
,,,,,,,,,,,,,,,14865,49227,2015,6,4,,29269,4,15,109,535
,,,,,,,,,,,,,,,14867,40895,2015,6,5,,29270,5,21,160,968
,,,,,,,,,,,,,,,14868,38431,2015,6,5,,29273,5,18,140,6406
,,,,,,,,,,,,,,,14869,82347,2015,6,3,,29274,3,13,97,2957
,,,,,,,,,,,,,,,14870,70741,2015,6,5,,29283,5,21,162,7865
,,,,,,,,,,,,,,,14871,86133,2015,4,4,,29284,5,21,162,7833
,,,,,,,,,,,,,,,14872,84697,2014,9,4,,29286,5,21,162,7833
,,,,,,,,,,,,,,,14875,1941,2015,6,4,,29288,5,17,125,5871
,,,,,,,,,,,,,,,14877,3885,2015,6,5,,29291,2,8,51,973
,,,,,,,,,,,,,,,14878,81655,2015,6,4,,29292,5,21,162,7692
,,,,,,,,,,,,,,,14879,37146,2015,6,5,,29294,5,21,162,7671
,,,,,,,,,,,,,,,14880,57171,2015,6,2,,29295,5,21,162,7833
,,,,,,,,,,,,,,,14881,10101,2015,6,4,,29298,3,11,71,2366
,,,,,,,,,,,,,,,14882,52191,2015,6,3,,29302,5,21,163,426
,,,,,,,,,,,,,,,14883,15562,2015,6,4,,29304,3,12,78,2514
,,,,,,,,,,,,,,,14884,74017,2014,7,4,,29306,5,19,145,6701
,,,,,,,,,,,,,,,14885,41135,2015,6,4,,29307,3,14,107,3567
,,,,,,,,,,,,,,,14886,55638,2014,12,4,,29308,3,14,101,3013
,,,,,,,,,,,,,,,14887,21786,2015,1,5,,29309,3,12,88,2616
,,,,,,,,,,,,,,,14888,81272,2014,12,4,,29313,5,21,163,8068
,,,,,,,,,,,,,,,14889,27594,2014,12,4,,29315,2,8,48,545
,,,,,,,,,,,,,,,14891,45127,2014,12,5,,29318,3,14,106,3551
,,,,,,,,,,,,,,,14892,3951,2014,11,5,,29321,5,17,132,6160
,,,,,,,,,,,,,,,14894,78366,2014,12,5,,29323,2,8,51,922
,,,,,,,,,,,,,,,14895,6913,2014,12,3,,29325,3,13,95,2939
,,,,,,,,,,,,,,,14896,53496,2014,12,5,,29330,5,21,162,7833
,,,,,,,,,,,,,,,14897,11460,2014,9,5,,29331,3,14,101,3071
,,,,,,,,,,,,,,,14898,77907,2014,12,5,,29333,2,8,51,1177
,,,,,,,,,,,,,,,14899,550,2015,1,4,,29336,2,8,51,1376
,,,,,,,,,,,,,,,14900,38989,2014,12,4,,29338,2,8,48,335
,,,,,,,,,,,,,,,14901,46124,2015,1,4,,29339,2,8,51,394
,,,,,,,,,,,,,,,14902,1878,2014,12,4,,29344,3,14,101,3035
,,,,,,,,,,,,,,,14906,10610,2015,1,4,,29345,3,14,101,3013
,,,,,,,,,,,,,,,14907,84095,2015,1,5,,29347,3,14,101,3035
,,,,,,,,,,,,,,,14908,68814,2015,1,4,,29370,5,21,163,9037
,,,,,,,,,,,,,,,14909,930,2014,12,5,,29371,1,4,22,107
,,,,,,,,,,,,,,,14911,64275,2014,11,4,,29372,4,15,109,935
,,,,,,,,,,,,,,,14912,40876,2014,12,2,,29373,4,15,109,535
,,,,,,,,,,,,,,,14913,43643,2014,11,5,,29375,4,15,109,3915
,,,,,,,,,,,,,,,14918,76890,2014,12,5,,29377,3,14,101,3156
,,,,,,,,,,,,,,,14920,32821,2014,12,3,,29379,3,12,89,2623
,,,,,,,,,,,,,,,14921,66845,2014,1,4,,29380,3,12,89,2623
,,,,,,,,,,,,,,,14924,63763,2014,12,4,,29387,3,14,101,3156
,,,,,,,,,,,,,,,14925,50291,2014,12,5,,29390,3,14,101,3098
,,,,,,,,,,,,,,,14927,17915,2014,9,3,,29397,4,15,109,161
,,,,,,,,,,,,,,,14928,71596,2014,12,4,,29405,2,8,50,614
,,,,,,,,,,,,,,,14930,20666,2014,12,5,,29406,4,15,109,535
,,,,,,,,,,,,,,,14931,53282,2014,12,5,,29408,4,15,109,3915
,,,,,,,,,,,,,,,14932,13972,2014,12,3,,29409,3,14,106,3551
,,,,,,,,,,,,,,,14933,33235,2014,12,4,,29416,3,14,103,3350
,,,,,,,,,,,,,,,14938,42852,2014,11,3,,29418,5,21,163,426
,,,,,,,,,,,,,,,14939,69179,2014,12,3,,29419,4,15,109,535
,,,,,,,,,,,,,,,14940,31554,2014,12,5,,29420,4,15,109,1434
,,,,,,,,,,,,,,,14943,24983,2014,12,2,,29421,4,16,115,4283
,,,,,,,,,,,,,,,14944,60183,2014,10,5,,29423,2,9,55,2225
,,,,,,,,,,,,,,,14945,37082,2014,12,3,,29427,5,21,162,667
,,,,,,,,,,,,,,,14946,40281,2014,4,5,,29428,5,20,147,6729
,,,,,,,,,,,,,,,14947,42839,2014,12,5,,29430,2,8,51,2043
,,,,,,,,,,,,,,,14948,43335,2014,12,4,,29432,5,21,162,7858
,,,,,,,,,,,,,,,14949,28201,2014,12,4,,29433,5,19,145,6701
,,,,,,,,,,,,,,,14950,68462,2014,12,4,,29434,3,14,103,3354
,,,,,,,,,,,,,,,14951,68007,2014,12,4,,29436,2,8,51,1624
,,,,,,,,,,,,,,,14952,918,2014,12,5,,29437,3,14,101,3098
,,,,,,,,,,,,,,,14953,85281,2014,10,3,,29438,3,14,103,3403
,,,,,,,,,,,,,,,14956,41720,2014,6,3,,29439,5,21,162,667
,,,,,,,,,,,,,,,14957,28169,2014,11,4,,29440,3,14,106,3551
,,,,,,,,,,,,,,,14959,44535,2014,12,5,,29441,5,21,163,5189
,,,,,,,,,,,,,,,14961,25605,2014,12,4,,29442,2,8,51,1656
,,,,,,,,,,,,,,,14963,2389,2014,8,5,,29443,5,21,162,3728
,,,,,,,,,,,,,,,14964,58454,2014,12,4,,29453,4,15,109,5227
,,,,,,,,,,,,,,,14965,404,2014,8,4,,29462,4,15,109,4121
,,,,,,,,,,,,,,,14966,9828,2014,11,4,,29467,2,8,48,438
,,,,,,,,,,,,,,,14967,12968,2014,11,5,,29470,4,15,109,535
,,,,,,,,,,,,,,,14968,42027,2014,12,5,,29474,4,15,109,5045
,,,,,,,,,,,,,,,14969,81733,2014,1,4,,29480,4,15,109,535
,,,,,,,,,,,,,,,14971,77876,2014,9,5,,29481,3,14,101,3285
,,,,,,,,,,,,,,,14973,47009,2014,12,4,,29482,4,15,109,5071
,,,,,,,,,,,,,,,14974,84875,2014,11,2,,29484,4,15,109,1434
,,,,,,,,,,,,,,,14975,79796,2014,8,4,,29490,4,16,115,5597
,,,,,,,,,,,,,,,14976,10641,2014,12,4,,29492,1,4,22,107
,,,,,,,,,,,,,,,14977,68277,2014,6,5,,29497,3,12,88,2604
,,,,,,,,,,,,,,,14978,6036,2014,11,5,,29498,3,14,101,3071
,,,,,,,,,,,,,,,14980,41128,2014,12,5,,29499,5,19,144,6624
,,,,,,,,,,,,,,,14981,84888,2014,12,4,,29503,2,8,51,1343
,,,,,,,,,,,,,,,14982,18085,2014,10,5,,29504,4,16,115,5488
,,,,,,,,,,,,,,,14984,40714,2014,12,4,,29505,3,14,106,3551
,,,,,,,,,,,,,,,14985,71920,2014,11,4,,29506,2,8,51,2024
,,,,,,,,,,,,,,,14986,76734,2014,4,3,,29508,3,13,97,2977
,,,,,,,,,,,,,,,14987,15779,2014,11,4,,29509,4,15,109,4303
,,,,,,,,,,,,,,,14988,4296,2014,12,5,,29510,3,14,103,3354
,,,,,,,,,,,,,,,14990,9943,2014,12,2,,29516,5,21,163,426
,,,,,,,,,,,,,,,14991,34670,2014,12,2,,29518,5,19,144,6629
,,,,,,,,,,,,,,,14992,70229,2014,11,2,,29519,4,15,109,4940
,,,,,,,,,,,,,,,14993,85248,2014,11,5,,29521,3,14,106,3551
,,,,,,,,,,,,,,,14994,20204,2014,11,5,,29523,3,14,108,3667
,,,,,,,,,,,,,,,14996,48567,2014,12,4,,29533,2,8,51,1726
,,,,,,,,,,,,,,,15001,53106,2014,8,5,,29536,2,8,51,1376
,,,,,,,,,,,,,,,15003,77527,2014,1,3,,29538,5,21,163,533
,,,,,,,,,,,,,,,15007,36630,2014,12,3,,29539,3,14,103,3354
,,,,,,,,,,,,,,,15008,44372,2014,12,4,,29540,2,8,51,896
,,,,,,,,,,,,,,,15011,21878,2014,11,4,,29543,5,21,159,7460
,,,,,,,,,,,,,,,15012,5387,2014,6,4,,29544,3,13,93,2819
,,,,,,,,,,,,,,,15013,15142,2014,12,2,,29546,3,14,101,3098
,,,,,,,,,,,,,,,15016,79148,2014,12,5,,29548,4,15,109,535
,,,,,,,,,,,,,,,15017,37695,2014,11,5,,29549,2,8,48,389
,,,,,,,,,,,,,,,15019,38650,2014,12,3,,29553,3,14,101,3095
,,,,,,,,,,,,,,,15020,42662,2014,12,3,,29554,3,14,106,3551
,,,,,,,,,,,,,,,15021,9851,2014,3,5,,29555,2,8,51,279
,,,,,,,,,,,,,,,15022,60733,2014,10,3,,29558,3,14,101,3013
,,,,,,,,,,,,,,,15023,79968,2014,11,2,,29559,5,17,125,6005
,,,,,,,,,,,,,,,15024,8510,2014,11,4,,29560,4,15,109,1434
,,,,,,,,,,,,,,,15026,48138,2014,8,5,,29563,4,16,115,5572
,,,,,,,,,,,,,,,15027,59951,2014,11,4,,29565,4,15,109,3915
,,,,,,,,,,,,,,,15028,14397,2014,11,4,,29570,5,21,162,7833
,,,,,,,,,,,,,,,15029,69935,2014,2,4,,29571,2,7,43,277
,,,,,,,,,,,,,,,15030,22622,2014,12,4,,29574,5,21,163,7956
,,,,,,,,,,,,,,,15031,17778,2014,11,3,,29575,3,11,74,2469
,,,,,,,,,,,,,,,15032,25285,2014,12,3,,29578,3,14,106,3551
,,,,,,,,,,,,,,,15033,10289,2014,12,5,,29579,4,16,115,5621
,,,,,,,,,,,,,,,15034,32881,2014,11,4,,29585,5,18,139,6361
,,,,,,,,,,,,,,,15035,16771,2014,8,4,,29588,5,21,163,8558
,,,,,,,,,,,,,,,15036,29741,2014,11,2,,29589,2,8,51,1806
,,,,,,,,,,,,,,,15038,75483,2014,11,3,,29590,3,14,106,3551
,,,,,,,,,,,,,,,15039,11579,2014,11,4,,29593,3,13,93,2835
,,,,,,,,,,,,,,,15040,17460,2014,11,5,,29596,3,12,87,2579
,,,,,,,,,,,,,,,15042,51925,2014,11,4,,29600,4,15,109,1434
,,,,,,,,,,,,,,,15044,73563,2014,11,4,,29601,4,15,109,3687
,,,,,,,,,,,,,,,15045,66438,2014,8,3,,29602,5,19,145,6669
,,,,,,,,,,,,,,,15046,73342,2014,11,4,,29605,5,19,144,6627
,,,,,,,,,,,,,,,15047,84881,2014,11,4,,29612,5,18,138,6355
,,,,,,,,,,,,,,,15049,9308,2014,11,2,,29614,5,21,162,7726
,,,,,,,,,,,,,,,15050,56411,2014,12,5,,29618,4,15,109,3915
,,,,,,,,,,,,,,,15051,86290,2014,4,5,,29623,3,12,87,2586
,,,,,,,,,,,,,,,15052,22530,2014,11,5,,29627,2,8,51,950
,,,,,,,,,,,,,,,15054,39119,2014,7,4,,29628,3,12,88,2604
,,,,,,,,,,,,,,,15055,50716,2014,11,3,,29630,4,15,109,3915
,,,,,,,,,,,,,,,15056,54312,2014,7,3,,29634,3,14,106,3551
,,,,,,,,,,,,,,,15057,12472,2014,12,4,,29642,3,14,106,3551
,,,,,,,,,,,,,,,15058,57789,2014,11,4,,29654,4,15,109,4538
,,,,,,,,,,,,,,,15061,59770,2014,11,3,,29656,4,15,109,1434
,,,,,,,,,,,,,,,15062,76102,2014,11,5,,29657,3,14,106,3551
,,,,,,,,,,,,,,,15063,42913,2014,7,5,,29660,3,11,69,2282
,,,,,,,,,,,,,,,15064,36225,2014,8,5,,29664,3,14,105,3499
,,,,,,,,,,,,,,,15067,78998,2014,11,5,,29671,5,21,163,1017
,,,,,,,,,,,,,,,15068,49504,2014,11,4,,29673,4,16,115,5495
,,,,,,,,,,,,,,,15070,22774,2014,11,3,,29676,1,4,22,106
,,,,,,,,,,,,,,,15071,64706,2014,11,5,,29678,3,14,106,3551
,,,,,,,,,,,,,,,15072,6882,2014,11,4,,29679,5,21,163,426
,,,,,,,,,,,,,,,15073,52531,2014,11,4,,29683,4,15,109,4940
,,,,,,,,,,,,,,,15074,55275,2014,2,5,,29684,5,17,126,6039
,,,,,,,,,,,,,,,15075,20502,2014,11,5,,29687,5,21,163,8412
,,,,,,,,,,,,,,,15076,41687,2013,12,4,,29693,2,8,51,1823
,,,,,,,,,,,,,,,15077,78503,2013,12,4,,29694,2,8,51,279
,,,,,,,,,,,,,,,15079,46541,2014,11,4,,29698,3,12,89,2623
,,,,,,,,,,,,,,,15080,45452,2014,11,5,,29704,3,14,106,3551
,,,,,,,,,,,,,,,15081,65665,2014,11,4,,29709,3,14,103,3407
,,,,,,,,,,,,,,,15082,25747,2014,9,5,,29711,3,14,106,3551
,,,,,,,,,,,,,,,15083,62386,2014,11,3,,29727,4,16,110,5463
,,,,,,,,,,,,,,,15084,16924,2014,8,5,,29728,4,15,109,535
,,,,,,,,,,,,,,,15085,4516,2014,11,3,,29729,3,14,105,3461
,,,,,,,,,,,,,,,15086,52764,2014,8,4,,29730,5,21,163,9009
,,,,,,,,,,,,,,,15088,65816,2014,9,3,,29732,4,16,115,5488
,,,,,,,,,,,,,,,15089,69059,2014,8,5,,29735,2,7,47,299
,,,,,,,,,,,,,,,15090,11667,2013,12,4,,29737,5,20,157,7112
,,,,,,,,,,,,,,,15091,48991,2014,11,5,,29741,5,21,163,8546
,,,,,,,,,,,,,,,15092,31795,2014,11,3,,29743,3,14,101,3095
,,,,,,,,,,,,,,,15093,42672,2013,12,4,,29744,4,15,109,5405
,,,,,,,,,,,,,,,15094,50339,2014,11,4,,29749,4,15,109,4176
,,,,,,,,,,,,,,,15095,61907,2014,8,5,,29751,3,12,89,2623
,,,,,,,,,,,,,,,15098,27079,2014,10,3,,29753,3,14,101,3098
,,,,,,,,,,,,,,,15099,41686,2014,8,5,,29754,2,8,51,1018
,,,,,,,,,,,,,,,15100,69374,2014,11,5,,29759,3,14,106,3551
,,,,,,,,,,,,,,,15101,6460,2014,11,5,,29762,4,15,109,535
,,,,,,,,,,,,,,,15104,66885,2014,11,5,,29771,4,15,109,3981
,,,,,,,,,,,,,,,15106,33571,2014,11,5,,29772,5,21,163,8512
,,,,,,,,,,,,,,,15107,23752,2014,11,4,,29776,3,14,101,3260
,,,,,,,,,,,,,,,15108,47638,2014,11,3,,29777,3,14,107,3567
,,,,,,,,,,,,,,,15109,41908,2014,11,4,,29778,2,8,48,554
,,,,,,,,,,,,,,,15110,47092,2014,7,5,,29782,3,14,106,3551
,,,,,,,,,,,,,,,15111,51100,2014,11,4,,29784,3,14,106,3551
,,,,,,,,,,,,,,,15112,83856,2014,10,5,,29785,3,14,105,1399
,,,,,,,,,,,,,,,15113,20015,2014,1,4,,29789,3,12,89,2623
,,,,,,,,,,,,,,,15114,26156,2014,11,4,,29790,3,14,101,3095
,,,,,,,,,,,,,,,15115,40567,2014,11,4,,29792,3,14,106,3551
,,,,,,,,,,,,,,,15116,79834,2014,11,4,,29798,5,21,159,7491
,,,,,,,,,,,,,,,15117,79908,2014,11,4,,29799,3,12,86,2564
,,,,,,,,,,,,,,,15120,34747,2014,9,4,,29800,3,14,106,3551
,,,,,,,,,,,,,,,15121,70837,2014,11,2,,29801,4,15,109,5368
,,,,,,,,,,,,,,,15122,61715,2014,10,3,,29802,1,4,17,82
,,,,,,,,,,,,,,,15123,27825,2014,11,4,,29803,2,8,50,637
,,,,,,,,,,,,,,,15124,7830,2014,11,5,,29808,1,4,17,82
,,,,,,,,,,,,,,,15127,21048,2014,11,4,,29810,5,17,135,6238
,,,,,,,,,,,,,,,15128,35611,2014,11,5,,29811,4,15,109,535
,,,,,,,,,,,,,,,15131,61727,2014,11,4,,29815,5,21,162,7865
,,,,,,,,,,,,,,,15132,52951,2014,11,4,,29819,5,21,162,7772
,,,,,,,,,,,,,,,15134,70380,2014,11,4,,29822,4,15,109,4940
,,,,,,,,,,,,,,,15135,28728,2014,10,5,,29825,3,14,106,3551
,,,,,,,,,,,,,,,15136,14014,2014,9,4,,29831,4,15,109,3687
,,,,,,,,,,,,,,,15137,40040,2014,11,4,,29835,5,21,163,8759
,,,,,,,,,,,,,,,15138,88129,2014,10,2,,29836,3,14,106,3551
,,,,,,,,,,,,,,,15139,18427,2014,11,2,,29837,5,21,163,8330
,,,,,,,,,,,,,,,15140,12063,2014,11,4,,29842,3,14,106,3551
,,,,,,,,,,,,,,,15141,78249,2014,11,5,,29845,3,14,101,3017
,,,,,,,,,,,,,,,15142,88175,2014,10,3,,29848,3,14,106,3551
,,,,,,,,,,,,,,,15144,21677,2014,10,4,,29855,3,14,106,3551
,,,,,,,,,,,,,,,15145,28836,2014,4,5,,29857,3,14,103,3367
,,,,,,,,,,,,,,,15146,55102,2014,11,4,,29858,3,14,106,3551
,,,,,,,,,,,,,,,15147,45253,2014,11,5,,29859,3,14,101,3098
,,,,,,,,,,,,,,,15149,71176,2014,10,5,,29861,3,14,106,3551
,,,,,,,,,,,,,,,15150,71041,2014,11,4,,29862,2,8,51,1720
,,,,,,,,,,,,,,,15152,66194,2013,12,5,,29866,5,21,162,7830
,,,,,,,,,,,,,,,15154,48049,2014,11,5,,29870,3,12,84,2552
,,,,,,,,,,,,,,,15156,53470,2014,11,4,,29871,2,8,48,489
,,,,,,,,,,,,,,,15157,47215,2014,11,2,,29876,5,21,162,7707
,,,,,,,,,,,,,,,15158,78121,2014,11,5,,29877,4,16,115,4164
,,,,,,,,,,,,,,,15159,54762,2014,11,4,,29881,3,14,106,3551
,,,,,,,,,,,,,,,15160,36522,2014,11,5,,29882,4,15,109,3773
,,,,,,,,,,,,,,,15162,26650,2014,4,2,,29884,4,15,109,4463
,,,,,,,,,,,,,,,15163,45668,2014,3,4,,29886,4,15,109,1434
,,,,,,,,,,,,,,,15164,7432,2014,11,4,,29887,3,14,106,3551
,,,,,,,,,,,,,,,15165,16828,2014,7,5,,29891,3,14,107,3567
,,,,,,,,,,,,,,,15166,53352,2014,10,5,,29892,3,14,106,3551
,,,,,,,,,,,,,,,15167,45778,2014,7,5,,29893,4,15,109,1434
,,,,,,,,,,,,,,,15169,81092,2014,6,5,,29895,3,14,101,3225
,,,,,,,,,,,,,,,15171,7429,2014,10,4,,29900,3,14,106,3551
,,,,,,,,,,,,,,,15173,75260,2014,10,5,,29901,5,20,150,6786
,,,,,,,,,,,,,,,15174,31243,2014,9,5,,29903,3,14,101,3156
,,,,,,,,,,,,,,,15175,7633,2014,10,5,,29905,2,8,50,617
,,,,,,,,,,,,,,,15177,57478,2014,11,4,,29908,3,14,101,3107
,,,,,,,,,,,,,,,15178,16840,2014,10,5,,29909,2,6,38,245
,,,,,,,,,,,,,,,15180,28425,2014,11,4,,29913,3,14,106,3551
,,,,,,,,,,,,,,,15181,85896,2014,9,3,,29914,5,21,162,7652
,,,,,,,,,,,,,,,15182,63333,2014,9,5,,29916,2,8,51,1720
,,,,,,,,,,,,,,,15184,781,2014,10,4,,29923,3,14,107,3572
,,,,,,,,,,,,,,,15186,42788,2014,9,4,,29924,2,8,51,955
,,,,,,,,,,,,,,,15187,30452,2014,11,5,,29931,3,11,69,2298
,,,,,,,,,,,,,,,15188,44661,2014,9,5,,29932,3,12,89,2617
,,,,,,,,,,,,,,,15189,41531,2014,11,4,,29934,3,14,106,3551
,,,,,,,,,,,,,,,15190,31204,2013,12,5,,29936,3,14,106,3551
,,,,,,,,,,,,,,,15191,45157,2014,10,5,,29939,5,17,135,6244
,,,,,,,,,,,,,,,15192,31331,2013,12,5,,29940,2,8,48,554
,,,,,,,,,,,,,,,15193,73852,2014,11,5,,29941,3,14,107,3567
,,,,,,,,,,,,,,,15194,45924,2014,10,5,,29942,5,18,139,1497
,,,,,,,,,,,,,,,15197,59766,2014,9,4,,29943,3,14,106,3551
,,,,,,,,,,,,,,,15198,46842,2014,10,3,,29945,2,8,51,1806
,,,,,,,,,,,,,,,15199,13949,2014,10,5,,29947,5,21,158,7195
,,,,,,,,,,,,,,,15200,19795,2014,11,4,,29954,5,21,163,9133
,,,,,,,,,,,,,,,15201,59809,2014,7,4,,29956,2,8,51,1842
,,,,,,,,,,,,,,,15202,956,2014,10,5,,29960,5,19,142,6512
,,,,,,,,,,,,,,,15205,54875,2014,10,4,,29964,5,21,162,7659
,,,,,,,,,,,,,,,15207,851,2014,10,3,,29979,2,8,51,1051
,,,,,,,,,,,,,,,15208,87313,2014,10,5,,29981,4,15,109,5011
,,,,,,,,,,,,,,,15209,53317,2014,10,3,,29985,4,15,109,3687
,,,,,,,,,,,,,,,15210,53897,2014,9,4,,29986,3,12,89,2623
,,,,,,,,,,,,,,,15211,59980,2014,10,5,,29988,3,14,103,3305
,,,,,,,,,,,,,,,15212,46070,2014,10,4,,29989,3,14,106,3551
,,,,,,,,,,,,,,,15213,57408,2014,8,4,,29992,2,8,51,859
,,,,,,,,,,,,,,,15214,27222,2014,9,4,,29993,2,8,51,208
,,,,,,,,,,,,,,,15215,46562,2014,10,5,,29995,5,19,144,6609
,,,,,,,,,,,,,,,15216,38163,2014,10,4,,29996,3,10,68,2265
,,,,,,,,,,,,,,,15218,86096,2014,10,4,,29997,4,15,109,5368
